HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	Entrez Gene ID	Ensembl Gene ID	RefSeq IDs	Vega ID	OMIM ID(supplied by OMIM)	UniProt ID(supplied by UniProt)
HGNC:15669	TAGAP	T-cell activation RhoGTPase activating protein	Approved		FLJ32631, IDDM21, ARHGAP47	6q25.3	AF385429	117289	ENSG00000164691	NM_054114	OTTHUMG00000015923	609667	Q8N103
HGNC:11553	TAGLN	transgelin	Approved		SM22, WS3-10, TAGLN1, SMCC, DKFZp686P11128	11q23.2	M95787	6876		NM_001001522		600818	Q01995
HGNC:11554	TAGLN2	transgelin 2	Approved		KIAA0120, HA1756	1q21-q25	D21261	8407	ENSG00000158710	NM_003564	OTTHUMG00000022793	604634	P37802
HGNC:29868	TAGLN3	transgelin 3	Approved		NP25, NP22	3q13.2	AF303058	29114	ENSG00000144834	NM_013259	OTTHUMG00000159281	607953	Q9UI15
HGNC:11556	TAL1	T-cell acute lymphocytic leukemia 1	Approved	TCL5	SCL, bHLHa17	1p32	M29038	6886	ENSG00000162367	NM_003189	OTTHUMG00000007847	187040	P17542
HGNC:11557	TAL2	T-cell acute lymphocytic leukemia 2	Approved		bHLHa19	9q32		6887	ENSG00000186051	NM_005421	OTTHUMG00000020424	186855	Q16559
HGNC:11559	TALDO1	transaldolase 1	Approved			11p15.5-p15.4		6888	ENSG00000177156	NM_006755	OTTHUMG00000133318	602063	P37837
HGNC:25187	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	Approved	C3orf31	MGC16471, DKFZp434E0519	3p25.2		132001	ENSG00000144559	NM_138807	OTTHUMG00000129741	614948	Q96BW9
HGNC:29364	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	Approved		KIAA1728, ROLSB	2q24.2	AB051515	85461	ENSG00000115183		OTTHUMG00000153945	611397	Q9C0D5
HGNC:30212	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	Approved		DKFZP564D166, FLJ10215, FLJ11824, KIAA1148, KIAA1636, rols, ROLSA	17q23.3	AB032974	26115	ENSG00000170921		OTTHUMG00000179103	615047	Q9HCD6
HGNC:25439	TANGO2	transport and golgi organization 2 homolog	Approved	C22orf25	DKFZp761P1121	22q11.21		128989	ENSG00000183597	NM_152906	OTTHUMG00000150510		Q6ICL3
HGNC:25749	TANGO6	transport and golgi organization 6 homolog	Approved	TMCO7	FLJ12688, KIAA1746	16q22.1		79613	ENSG00000103047	XM_928235.2	OTTHUMG00000176743		Q9C0B7
HGNC:11562	TANK	TRAF family member-associated NFKB activator	Approved	TRAF2	I-TRAF	2q24.2	U59863	10010	ENSG00000136560	NM_133484	OTTHUMG00000132037	603893	Q92844
HGNC:29259	TAOK1	TAO kinase 1	Approved		KIAA1361, MARKK, PSK2, MAP3K16, FLJ14314, TAO1	17q11.2	AB037782	57551		NM_020791		610266	Q7L7X3
HGNC:16835	TAOK2	TAO kinase 2	Approved		TAO1, KIAA0881, PSK, PSK1, TAO2, MAP3K17	16p11.2	AB020688	9344	ENSG00000149930	NM_016151	OTTHUMG00000132111	613199	Q9UL54
HGNC:18133	TAOK3	TAO kinase 3	Approved		JIK, DPK, MAP3K18	12q	AF135158	51347		NM_016281			Q9H2K8
HGNC:43	TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	Approved	ABCB2	PSF1, RING4, D6S114E	6p21.3		6890	ENSG00000168394	NM_000593	OTTHUMG00000031067	170260	Q03518
HGNC:44	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	Approved	ABCB3	PSF2, RING11, D6S217E	6p21.3	M74447	6891	ENSG00000204267	NM_000544	OTTHUMG00000031068	170261	Q03519
HGNC:11566	TAPBP	TAP binding protein (tapasin)	Approved		TAPA	6p21.3	Y13582	6892	ENSG00000231925		OTTHUMG00000031090	601962	O15533
HGNC:30683	TAPBPL	TAP binding protein-like	Approved		TAPBP-R, FLJ10143, TAPBPR	12p13.31	AK001005	55080		NM_018009		607081	Q9BX59
HGNC:26887	TAPT1	transmembrane anterior posterior transformation 1	Approved		FLJ90013	4p15.32	AK074494	202018	ENSG00000169762	NM_153365	OTTHUMG00000160177	612758	Q6NXT6
HGNC:11568	TARBP1	TAR (HIV-1) RNA binding protein 1	Approved		TRP-185, TRM3	1q42.2		6894	ENSG00000059588	NM_005646	OTTHUMG00000037947	605052	Q13395
HGNC:11569	TARBP2	TAR (HIV-1) RNA binding protein 2	Approved			12q13.13		6895	ENSG00000139546		OTTHUMG00000169855	605053	Q15633
HGNC:11571	TARDBP	TAR DNA binding protein	Approved		TDP-43, ALS10	1p36.22	U23731	23435	ENSG00000120948	NM_007375	OTTHUMG00000002120	605078	Q13148
HGNC:37250	TARM1	T cell-interacting, activating receptor on myeloid cells 1	Approved			19q13.42		441864	ENSG00000248385	NM_001135686			B6A8C7
HGNC:11572	TARS	threonyl-tRNA synthetase	Approved			5p13.2	AK095852	6897	ENSG00000113407	NM_152295	OTTHUMG00000090683	187790	P26639
HGNC:30740	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)	Approved	TARSL1	FLJ12528	1q21.2	BC007824	80222	ENSG00000143374	NM_025150	OTTHUMG00000012809	612805	Q9BW92
HGNC:24728	TARSL2	threonyl-tRNA synthetase-like 2	Approved		FLJ25005	15q26.3	AL833188	123283	ENSG00000185418	NM_152334	OTTHUMG00000149869		A2RTX5
HGNC:14448	TAS1R1	taste receptor, type 1, member 1	Approved	GPR70	T1R1, TR1	1p36.23			ENSG00000173662		OTTHUMG00000001441	606225	Q7RTX1
HGNC:14905	TAS1R2	taste receptor, type 1, member 2	Approved	GPR71	T1R2, TR2	1p36.13		80834	ENSG00000179002		OTTHUMG00000002442	606226	Q8TE23
HGNC:15661	TAS1R3	taste receptor, type 1, member 3	Approved		T1R3	1p36	AC026283	83756	ENSG00000169962		OTTHUMG00000003071	605865	Q7RTX0
HGNC:14909	TAS2R1	taste receptor, type 2, member 1	Approved		T2R1, TRB7	5p15	AF227129	50834	ENSG00000169777		OTTHUMG00000090500	604796	Q9NYW7
HGNC:14910	TAS2R3	taste receptor, type 2, member 3	Approved		T2R3	7q31.3-q32	AF227130	50831	ENSG00000127362		OTTHUMG00000157637	604868	Q9NYW6
HGNC:14911	TAS2R4	taste receptor, type 2, member 4	Approved		T2R4	7q34	AF227131	50832	ENSG00000127364		OTTHUMG00000157634	604869	Q9NYW5
HGNC:14912	TAS2R5	taste receptor, type 2, member 5	Approved		T2R5	7q31.3-q32	AF227132	54429	ENSG00000127366		OTTHUMG00000157632	605062	Q9NYW4
HGNC:14913	TAS2R7	taste receptor, type 2, member 7	Approved		T2R7, TRB4	12p13	AF227133	50837	ENSG00000121377		OTTHUMG00000168505	604793	Q9NYW3
HGNC:14915	TAS2R8	taste receptor, type 2, member 8	Approved		T2R8, TRB5	12p13	AF227134	50836	ENSG00000121314		OTTHUMG00000168506	604794	Q9NYW2
HGNC:14917	TAS2R9	taste receptor, type 2, member 9	Approved		T2R9, TRB6	12p13	AF227135	50835	ENSG00000121381		OTTHUMG00000168507	604795	Q9NYW1
HGNC:14918	TAS2R10	taste receptor, type 2, member 10	Approved		T2R10, TRB2	12p13	AF227136	50839	ENSG00000121318		OTTHUMG00000168508	604791	Q9NYW0
HGNC:14919	TAS2R13	taste receptor, type 2, member 13	Approved		T2R13, TRB3	12p13	AF227137	50838	ENSG00000212128			604792	Q9NYV9
HGNC:14920	TAS2R14	taste receptor, type 2, member 14	Approved		T2R14, TRB1	12p13	AF227138	50840	ENSG00000212127	NM_023922	OTTHUMG00000162720	604790	Q9NYV8
HGNC:14921	TAS2R16	taste receptor, type 2, member 16	Approved		T2R16	7q31.1-q31.3	AF227139	50833	ENSG00000128519	NM_016945	OTTHUMG00000157090	604867	Q9NYV7
HGNC:19108	TAS2R19	taste receptor, type 2, member 19	Approved	TAS2R48, TAS2R23	T2R19, T2R23	12p13.2	AX097730, AF494234	259294	ENSG00000212124	NM_176888	OTTHUMG00000162687	613961	P59542
HGNC:19109	TAS2R20	taste receptor, type 2, member 20	Approved	TAS2R49	T2R20, T2R56	12p13.2	AX097732, AF494236	259295	ENSG00000255837	NM_176889	OTTHUMG00000162695	613962	P59543
HGNC:19112	TAS2R30	taste receptor, type 2, member 30	Approved	TAS2R47	T2R30	12p13.2	AX097746, AF494233	259293		NM_001097643		613963	P59541
HGNC:19113	TAS2R31	taste receptor, type 2, member 31	Approved	TAS2R44	T2R31, T2R53	12p13.2	AX097748, AF494228	259290		NM_176885		612669	P59538
HGNC:9584	TAS2R38	taste receptor, type 2, member 38	Approved	PTC	T2R61	7q34	AF494231	5726	ENSG00000257138	NM_176817	OTTHUMG00000158374	607751	P59533
HGNC:18886	TAS2R39	taste receptor, type 2, member 39	Approved			7q34	AF494230	259285	ENSG00000236398	NM_176881	OTTHUMG00000152636		P59534
HGNC:18885	TAS2R40	taste receptor, type 2, member 40	Approved	GPR60		7q34	AF494229	259286	ENSG00000221937		OTTHUMG00000152638	613964	P59535
HGNC:18883	TAS2R41	taste receptor, type 2, member 41	Approved		T2R59	7q34	AF494232	259287	ENSG00000221855		OTTHUMG00000155892	613965	P59536
HGNC:18888	TAS2R42	taste receptor, type 2, member 42	Approved		T2R24, T2R55, hT2R55, TAS2R55	12p13	AX097739, AB199241	353164	ENSG00000186136	NM_181429	OTTHUMG00000168567	613966	Q7RTR8
HGNC:18875	TAS2R43	taste receptor, type 2, member 43	Approved		T2R52	12p13.2	AF494237	259289		NM_176884		612668	P59537
HGNC:18877	TAS2R46	taste receptor, type 2, member 46	Approved		T2R54	12p13.2	AF494227	259292		NM_176887		612774	P59540
HGNC:18882	TAS2R50	taste receptor, type 2, member 50	Approved		T2R51	12p13.2	AF494235	259296	ENSG00000212126	NM_176890	OTTHUMG00000162719	609627	P59544
HGNC:20639	TAS2R60	taste receptor, type 2, member 60	Approved		T2R60	7q35	AY114094	338398	ENSG00000185899		OTTHUMG00000154891	613968	P59551
HGNC:15859	TASP1	taspase, threonine aspartase, 1	Approved	C20orf13	FLJ20212, dJ585I14.2	20p12	AK000219	55617	ENSG00000089123	NM_017714	OTTHUMG00000031904	608270	Q9H6P5
HGNC:11573	TAT	tyrosine aminotransferase	Approved			16q22.1		6898	ENSG00000198650		OTTHUMG00000137590	613018	P17735
HGNC:24220	TATDN1	TatD DNase domain containing 1	Approved		CDA11	8q24.13	AF212250	83940	ENSG00000147687	NM_032026	OTTHUMG00000165068		Q6P1N9
HGNC:28988	TATDN2	TatD DNase domain containing 2	Approved		KIAA0218	3p25.3	D86972	9797	ENSG00000157014	XM_376203	OTTHUMG00000155361		Q93075
HGNC:27010	TATDN3	TatD DNase domain containing 3	Approved			1q32.3	AL832248	128387	ENSG00000203705	XM_375838	OTTHUMG00000036805		Q17R31
HGNC:11575	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1	Approved		TXBP151, CALCOCO3	7p15	U33821	8887	ENSG00000106052	NM_006024	OTTHUMG00000023377	605326	Q86VP1
HGNC:30684	TAX1BP3	Tax1 (human T-cell leukemia virus type I) binding protein 3	Approved		TIP-1	17p13	AF028823	30851	ENSG00000213977	NM_014604	OTTHUMG00000090701	616484	O14907
HGNC:11577	TAZ	tafazzin	Approved	CMD3A, EFE2, EFE	BTHS, XAP-2, G4.5	Xq28	X92762	6901	ENSG00000102125		OTTHUMG00000033190	300394	Q16635
HGNC:23511	TBATA	thymus, brain and testes associated	Approved	C10orf27	FLJ32820, spatial	10q22.2	AK057382	219793	ENSG00000166220	NM_152710	OTTHUMG00000018413	612640	Q96M53
HGNC:11578	TBC1D1	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	Approved		TBC, TBC1, KIAA1108	4p14	AB029031	23216	ENSG00000065882	NM_015173	OTTHUMG00000150302	609850	Q86TI0
HGNC:18026	TBC1D2	TBC1 domain family, member 2	Approved		PARIS1, TBC1D2A, Armus	9q22.32	AY026527	55357	ENSG00000095383	NM_018421	OTTHUMG00000020343	609871	Q9BYX2
HGNC:29183	TBC1D2B	TBC1 domain family, member 2B	Approved		KIAA1055	15q24.3-q25.1	AB028978	23102	ENSG00000167202	NM_015079	OTTHUMG00000152885		Q9UPU7
HGNC:19031	TBC1D3	TBC1 domain family, member 3	Approved		TBC1D3A, DKFZp434P2235, PRC17	17q12		729873	ENSG00000274611	NM_001123391	OTTHUMG00000188487	607741	Q8IZP1
HGNC:27011	TBC1D3B	TBC1 domain family, member 3B	Approved	TBC1D3I	PRC17	17q12	AF540953	414059	ENSG00000274808	NM_001001417	OTTHUMG00000188417	610144	A6NDS4
HGNC:24889	TBC1D3C	TBC1 domain family, member 3C	Approved		MGC44903	17q12	BC033670	414060	ENSG00000278299	NM_001001418	OTTHUMG00000188484	610806	Q6IPX1
HGNC:28944	TBC1D3D	TBC1 domain family, member 3D	Approved			17q12		101060389	ENSG00000274419	NM_001291465	OTTHUMG00000188483		A0A087WVF3
HGNC:27071	TBC1D3E	TBC1 domain family, member 3E	Approved			17q12		102723859	ENSG00000278599	NM_001291466	OTTHUMG00000188486	610808	A0A087X179
HGNC:18257	TBC1D3F	TBC1 domain family, member 3F	Approved			17q12		84218	ENSG00000275954	NM_032258.2	OTTHUMG00000188428	610809	A6NER0
HGNC:29860	TBC1D3G	TBC1 domain family, member 3G	Approved			17q12		101060321	ENSG00000260287	NM_001291462	OTTHUMG00000188426	610810	Q6DHY5
HGNC:30708	TBC1D3H	TBC1 domain family, member 3H	Approved			17q12		729877	ENSG00000274226	NM_001159332	OTTHUMG00000188427	610811	P0C7X1
HGNC:32709	TBC1D3I	TBC1 domain family, member 3I	Approved			17q12		102724862	ENSG00000274933	NM_001291463	OTTHUMG00000188424		A0A087WXS9
HGNC:51245	TBC1D3K	TBC1 domain family, member 3K	Approved			17q12		101060351	ENSG00000273513		OTTHUMG00000188481		A0A087X1G2
HGNC:51246	TBC1D3L	TBC1 domain family, member 3L	Approved			17q12		101060376	ENSG00000274512		OTTHUMG00000188482		B9A6J9
HGNC:19165	TBC1D4	TBC1 domain family, member 4	Approved		KIAA0603, AS160, DKFZp779C0666	13q22.2	AB011175	9882	ENSG00000136111	NM_014832	OTTHUMG00000017088	612465	O60343
HGNC:19166	TBC1D5	TBC1 domain family, member 5	Approved		KIAA0210	3p24.3	D86965	9779	ENSG00000131374	NM_014744	OTTHUMG00000155488	615740	Q92609
HGNC:21066	TBC1D7	TBC1 domain family, member 7	Approved		dJ257A7.3, FLJ32666	6p23	AF151073	51256	ENSG00000145979	NM_016495	OTTHUMG00000014272	612655	Q9P0N9
HGNC:17791	TBC1D8	TBC1 domain family, member 8 (with GRAM domain)	Approved		HBLP1, VRP, AD3	2q12.1	AB024057	11138	ENSG00000204634	NM_007063	OTTHUMG00000153040		O95759
HGNC:24715	TBC1D8B	TBC1 domain family, member 8B (with GRAM domain)	Approved		FLJ20298, RP11-321G1.1	Xq22.3	AK123957	54885	ENSG00000133138	NM_017752	OTTHUMG00000022152		Q0IIM8
HGNC:21710	TBC1D9	TBC1 domain family, member 9 (with GRAM domain)	Approved		KIAA0882, MDR1	4q31.1	AB020689	23158	ENSG00000109436	NM_015130	OTTHUMG00000161405		Q6ZT07
HGNC:29097	TBC1D9B	TBC1 domain family, member 9B (with GRAM domain)	Approved		KIAA0676	5q35.3	AB014576	23061	ENSG00000197226	NM_015043	OTTHUMG00000130911		Q66K14
HGNC:23609	TBC1D10A	TBC1 domain family, member 10A	Approved	TBC1D10	EPI64, AC004997.C22.2	22q12.2	AF331038	83874	ENSG00000099992	NM_031937	OTTHUMG00000150924	610020	Q9BXI6
HGNC:24510	TBC1D10B	TBC1 domain family, member 10B	Approved		DKFZP434P1750, Rab27A-GAPbeta, FLJ13130, EPI64B	16p11.2	BC063112	26000	ENSG00000169221	NM_015527	OTTHUMG00000132396	613620	Q4KMP7
HGNC:24702	TBC1D10C	TBC1 domain family, member 10C	Approved		FLJ00332, Carabin, EPI64C	11q13.1	BC035630	374403	ENSG00000175463	NM_198517	OTTHUMG00000167139	610831	Q8IV04
HGNC:29082	TBC1D12	TBC1 domain family, member 12	Approved		KIAA0608	10q23.33	AB011180	23232	ENSG00000108239		OTTHUMG00000018794		O60347
HGNC:25571	TBC1D13	TBC1 domain family, member 13	Approved		FLJ10743	9q34.13	AK001605	54662	ENSG00000107021	NM_018201	OTTHUMG00000020760	616218	Q9NVG8
HGNC:29246	TBC1D14	TBC1 domain family, member 14	Approved		KIAA1322	4p16.1	AL833868	57533	ENSG00000132405	NM_020773	OTTHUMG00000090493	614855	Q9P2M4
HGNC:25694	TBC1D15	TBC1 domain family, member 15	Approved		FLJ12085, DKFZp761D0223	12q15	AL157464	64786	ENSG00000121749	NM_022771	OTTHUMG00000158553	612662	Q8TC07
HGNC:28356	TBC1D16	TBC1 domain family, member 16	Approved		MGC25062, FLJ20748	17q25.3	AL157485	125058		NM_019020			Q8TBP0
HGNC:25699	TBC1D17	TBC1 domain family, member 17	Approved		FLJ12168	19q13.33	AK090606	79735		NM_024682			Q9HA65
HGNC:25624	TBC1D19	TBC1 domain family, member 19	Approved		FLJ11082	4p15.2	AK001944	55296	ENSG00000109680	NM_018317	OTTHUMG00000097797		Q8N5T2
HGNC:16133	TBC1D20	TBC1 domain family, member 20	Approved	C20orf140	dJ852M4.2	20p13	AK055573	128637	ENSG00000125875	NM_144628	OTTHUMG00000031637	611663	Q96BZ9
HGNC:28536	TBC1D21	TBC1 domain family, member 21	Approved		MGC34741, MgcRabGAP	15q24	BC033516	161514	ENSG00000167139	NM_153356	OTTHUMG00000137594		Q8IYX1
HGNC:1309	TBC1D22A	TBC1 domain family, member 22A	Approved	C22orf4		22q13	AK125705	25771	ENSG00000054611	NM_014346	OTTHUMG00000150332		Q8WUA7
HGNC:21602	TBC1D22B	TBC1 domain family, member 22B	Approved	C6orf197	FLJ20337, dJ744I24.2	6p21.2	AK096340	55633	ENSG00000065491	NM_017772	OTTHUMG00000014619		Q9NU19
HGNC:25622	TBC1D23	TBC1 domain family, member 23	Approved		FLJ11046	3q12.2	AK001908	55773	ENSG00000036054	NM_018309	OTTHUMG00000159067		Q9NUY8
HGNC:29203	TBC1D24	TBC1 domain family, member 24	Approved	DFNB86	KIAA1171, TLDC6, DFNA65	16p13.3	AB032997	57465		NM_020705		613577	Q9ULP9
HGNC:8092	TBC1D25	TBC1 domain family, member 25	Approved	OATL1		Xp11.23	L08240	4943	ENSG00000068354	NM_002536	OTTHUMG00000024123	311240	Q3MII6
HGNC:28745	TBC1D26	TBC1 domain family, member 26	Approved		MGC51025	17p11.2		353149	ENSG00000214946	NM_178571	OTTHUMG00000059071		Q86UD7
HGNC:26858	TBC1D28	TBC1 domain family, member 28	Approved		FLJ40244	17p11.2		254272	ENSG00000189375	NM_001039397	OTTHUMG00000059054		Q2M2D7
HGNC:24509	TBC1D29	TBC1 domain family, member 29	Approved		DKFZP434O047	17q11.2	BC096718	26083	ENSG00000266733	NM_015594	OTTHUMG00000178857		Q9UFV1
HGNC:29164	TBC1D30	TBC1 domain family, member 30	Approved		KIAA0984	12q14.3	AB023201	23329	ENSG00000111490	XM_037557	OTTHUMG00000168824	615077	Q9Y2I9
HGNC:30888	TBC1D31	TBC1 domain family, member 31	Approved	WDR67	MGC21654, Gm85	8q24.13	AK094612	93594	ENSG00000156787	NM_145647	OTTHUMG00000165081		Q96DN5
HGNC:21485	TBC1D32	TBC1 domain family, member 32	Approved	C6orf171, C6orf170	FLJ30899, dJ310J6.1, FLJ34235, bA57L9.1, BROMI	6q22.31	AK055461	221322	ENSG00000146350	NM_152730	OTTHUMG00000015474	615867	Q96NH3
HGNC:11579	TBCA	tubulin folding cofactor A	Approved			5q14.1	AF038952	6902	ENSG00000171530	NM_004607	OTTHUMG00000102173	610058	O75347
HGNC:1989	TBCB	tubulin folding cofactor B	Approved	CKAP1	CG22, CKAPI	19q13.11-q13.12	AF013488	1155	ENSG00000105254	NM_001281	OTTHUMG00000048143	601303	Q99426
HGNC:11580	TBCC	tubulin folding cofactor C	Approved		CFC	6p21.1	U61234	6903	ENSG00000124659	NM_003192	OTTHUMG00000014704	602971	Q15814
HGNC:25546	TBCCD1	TBCC domain containing 1	Approved		FLJ10560	3q27.3	BC025748	55171	ENSG00000113838	NM_018138	OTTHUMG00000156613		Q9NVR7
HGNC:11581	TBCD	tubulin folding cofactor D	Approved			17q25.3	BC003094	6904		NM_005993		604649	Q9BTW9
HGNC:11582	TBCE	tubulin folding cofactor E	Approved	KCS, HRD	KCS1, pac2	1q42.3	U61232	6905	ENSG00000116957	NM_003193	OTTHUMG00000039987	604934	Q15813
HGNC:28115	TBCEL	tubulin folding cofactor E-like	Approved	LRRC35	MGC10233	11q23.3	BC020501	219899		NM_152715		610451	Q5QJ74
HGNC:28261	TBCK	TBC1 domain containing kinase	Approved		MGC16169, HSPC302	4q24		93627	ENSG00000145348	NM_033115	OTTHUMG00000131214		Q8TEA7
HGNC:11584	TBK1	TANK-binding kinase 1	Approved		NAK	12q14.2	AF191838	29110	ENSG00000183735	NM_013254	OTTHUMG00000168796	604834	Q9UHD2
HGNC:30140	TBKBP1	TBK1 binding protein 1	Approved		ProSAPiP2, KIAA0775	17q21.32	AB018318	9755		NM_014726		608476	A7MCY6
HGNC:11585	TBL1X	transducin (beta)-like 1X-linked	Approved	TBL1	EBI	Xp22.3	Y12781	6907	ENSG00000101849	NM_005647	OTTHUMG00000021117	300196	O60907
HGNC:29529	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1	Approved		IRA1, FLJ12894, TBLR1, C21, DC42	3q26.33	AK022956	79718	ENSG00000177565	NM_024665	OTTHUMG00000157140	608628	Q9BZK7
HGNC:18502	TBL1Y	transducin (beta)-like 1, Y-linked	Approved		TBL1	Yp11.2	AF332220	90665	ENSG00000092377	NM_033284	OTTHUMG00000035299	400033	Q9BQ87
HGNC:11586	TBL2	transducin (beta)-like 2	Approved		WS-betaTRP, WBSCR13, DKFZP43N024	7q11.23	AF056183	26608	ENSG00000106638	NM_012453	OTTHUMG00000023427	605842	Q9Y4P3
HGNC:11587	TBL3	transducin (beta)-like 3	Approved		SAZD, UTP13	16p13.3	U02609	10607	ENSG00000183751	NM_006453	OTTHUMG00000128710	605915	Q12788
HGNC:11588	TBP	TATA box binding protein	Approved	GTF2D1, SCA17	TFIID	6q27	M55654	6908	ENSG00000112592	NM_003194	OTTHUMG00000016084	600075	P20226
HGNC:11589	TBPL1	TBP-like 1	Approved		TLP, STUD, TRF2, TLF	6q23.2	AB020881	9519	ENSG00000028839		OTTHUMG00000015609	605521	P62380
HGNC:19841	TBPL2	TATA box binding protein like 2	Approved		TRF3, TBP2	14q22.2	AY457923	387332	ENSG00000182521	NM_199047	OTTHUMG00000140313	608964	Q6SJ96
HGNC:11590	TBR1	T-box, brain, 1	Approved			2q24.2	U49250	10716	ENSG00000136535	NM_006593	OTTHUMG00000153888	604616	Q16650
HGNC:29551	TBRG1	transforming growth factor beta regulator 1	Approved		FLJ14621, TB-5, NIAM	11q24.2	AK074140	84897	ENSG00000154144	NM_032811	OTTHUMG00000153024	610614	Q3YBR2
HGNC:17443	TBRG4	transforming growth factor beta regulator 4	Approved		Cpr2, KIAA0948, H_TD2522F11.8, FASTKD4	7p13	AB023165	9238	ENSG00000136270	NM_030900	OTTHUMG00000129247	611325	Q969Z0
HGNC:11592	TBX1	T-box 1	Approved	VCF	CATCH22	22q11.21	AF012131	6899	ENSG00000184058	NM_080647	OTTHUMG00000150421	602054	O43435
HGNC:11597	TBX2	T-box 2	Approved			17q23.2	AB209378	6909	ENSG00000121068	NM_005994	OTTHUMG00000156986	600747	Q13207
HGNC:11602	TBX3	T-box 3	Approved	UMS	TBX3-ISO, XHL	12q24.21	BC025258	6926	ENSG00000135111	NM_016569, NM_005996	OTTHUMG00000169586	601621	O15119
HGNC:11603	TBX4	T-box 4	Approved			17q21-q22	AF188703	9496		NM_018488		601719	P57082
HGNC:11604	TBX5	T-box 5	Approved	HOS		12q24.1	U89353	6910	ENSG00000089225	NM_080717	OTTHUMG00000166191	601620	Q99593
HGNC:11605	TBX6	T-box 6	Approved			16p11.2	AJ007989	6911	ENSG00000149922	NM_004608, NM_080758	OTTHUMG00000132115	602427	O95947
HGNC:11593	TBX10	T-box 10	Approved	TBX7	TBX13	11q13.2	AH006177	347853	ENSG00000167800	NM_005995	OTTHUMG00000167291	604648	O75333
HGNC:11594	TBX15	T-box 15	Approved	TBX14		1p11.1	AK127536	6913	ENSG00000092607	NM_152380	OTTHUMG00000012263	604127	Q96SF7
HGNC:11595	TBX18	T-box 18	Approved			6q14.1-q15	AJ010278	9096	ENSG00000112837	NM_001080508	OTTHUMG00000015129	604613	O95935
HGNC:11596	TBX19	T-box 19	Approved		dj747L4.1, TPIT	1q23-q24	AJ010277	9095	ENSG00000143178	NM_005149	OTTHUMG00000034648	604614	O60806
HGNC:11598	TBX20	T-box 20	Approved			7p14.3	AJ237589	57057	ENSG00000164532	NM_020417	OTTHUMG00000099411	606061	Q9UMR3
HGNC:11599	TBX21	T-box 21	Approved		TBLYM, T-bet	17q21.32	AF093098	30009	ENSG00000073861	NM_013351	OTTHUMG00000178287	604895	Q9UL17
HGNC:11600	TBX22	T-box 22	Approved	CPX, CLPA		Xq21.1	AL031000	50945	ENSG00000122145	NM_016954	OTTHUMG00000021901	300307	Q9Y458
HGNC:11608	TBXA2R	thromboxane A2 receptor	Approved			19p13.3						188070	P21731
HGNC:11609	TBXAS1	thromboxane A synthase 1 (platelet)	Approved		CYP5, CYP5A1, THAS, TXS, TXAS, TS	7q34-q35	L36085	6916	ENSG00000059377		OTTHUMG00000157302	274180	P24557
HGNC:19859	TC2N	tandem C2 domains, nuclear	Approved	C14orf47, MTAC2D1	FLJ36557, Tac2-N, C2CD1	14q32.12	AA243837	123036		NM_152332			Q8N9U0
HGNC:22201	TCAF1	TRPM8 channel-associated factor 1	Approved	FAM115A	KIAA0738	7q35	AB018281	9747	ENSG00000198420	NM_014719	OTTHUMG00000157773	616251	Q9Y4C2
HGNC:26878	TCAF2	TRPM8 channel-associated factor 2	Approved	FAM139A, FAM115C	FLJ40722	7q35	AY167570	285966	ENSG00000170379	NM_173678	OTTHUMG00000153232	616252	A6NFQ2
HGNC:25241	TCAIM	T cell activation inhibitor, mitochondrial	Approved	C3orf23	DKFZp313N0621, TOAG-1	3p21.33-p21.32		285343	ENSG00000179152	NM_173826	OTTHUMG00000133049		Q8N3R3
HGNC:11610	TCAP	titin-cap	Approved	LGMD2G	T-cap, TELE, telethonin, CMD1N	17q12	AJ000491	8557	ENSG00000173991	NM_003673	OTTHUMG00000133215	604488	O15273
HGNC:11612	TCEA1	transcription elongation factor A (SII), 1	Approved	TCEA, GTF2S	SII, TF2S, TFIIS	8q11.2	X62585	6917	ENSG00000187735	NM_006756	OTTHUMG00000164262	601425	P23193
HGNC:11614	TCEA2	transcription elongation factor A (SII), 2	Approved		TFIIS	20q13.33	U86749	6919	ENSG00000171703	NM_198723	OTTHUMG00000033026	604784	Q15560
